176 51 0.000000
176 52 0.000000
176 53 0.000000
176 54 0.000000
176 55 0.000000
176 56 0.000000
176 57 0.000000
176 58 0.000000
176 59 0.000000
176 60 0.000000
176 61 0.000000
176 62 0.000000
176 63 0.000000
176 64 0.000000
176 65 0.000000
176 66 0.000000
176 67 0.000000
176 68 0.000000
176 69 0.000000
176 70 0.000000
176 71 0.000000
176 72 0.000000
176 73 0.000000
176 74 0.000000
176 75 0.000000
177 51 0.000000
177 52 0.000000
177 53 0.000000
177 54 0.000000
177 55 0.000000
177 56 0.000000
177 57 0.000000
177 58 0.000000
177 59 0.000000
177 60 0.000000
177 61 0.000000
177 62 0.000000
177 63 0.000000
177 64 0.000000
177 65 0.000000
177 66 0.000000
177 67 0.000000
177 68 0.000000
177 69 0.000000
177 70 0.000000
177 71 0.000000
177 72 0.000000
177 73 0.000000
177 74 0.000000
177 75 0.000000
178 51 0.000000
178 52 0.000000
178 53 0.000000
178 54 0.000000
178 55 0.000000
178 56 0.000000
178 57 0.000000
178 58 0.000000
178 59 0.000000
178 60 0.000000
178 61 0.000000
178 62 0.000000
178 63 0.000000
178 64 0.000000
178 65 0.000000
178 66 0.000000
178 67 0.000000
178 68 0.000000
178 69 0.000000
178 70 0.000000
178 71 0.000000
178 72 0.000000
178 73 0.000000
178 74 0.000000
178 75 0.000000
179 51 0.000000
179 52 0.000000
179 53 0.000000
179 54 0.000000
179 55 0.000000
179 56 0.000000
179 57 0.000000
179 58 0.000000
179 59 0.000000
179 60 0.000000
179 61 0.000000
179 62 0.000000
179 63 0.000000
179 64 0.000000
179 65 0.000000
179 66 0.000000
179 67 0.000000
179 68 0.000000
179 69 0.000000
179 70 0.000000
179 71 0.000000
179 72 0.000000
179 73 0.000000
179 74 0.000000
179 75 0.000000
180 51 0.000000
180 52 0.000000
180 53 0.000000
180 54 0.000000
180 55 0.000000
180 56 0.000000
180 57 0.000000
180 58 0.000000
180 59 0.000000
180 60 0.000000
180 61 0.000000
180 62 0.000000
180 63 0.000000
180 64 0.000000
180 65 0.000000
180 66 0.000000
180 67 0.000000
180 68 0.000000
180 69 0.000000
180 70 0.000000
180 71 0.000000
180 72 0.000000
180 73 0.000000
180 74 0.000000
180 75 0.000000
181 51 0.000000
181 52 0.000000
181 53 0.000000
181 54 0.000000
181 55 0.000000
181 56 0.000000
181 57 0.000000
181 58 0.000000
181 59 0.000000
181 60 0.000000
181 61 0.000000
181 62 0.000000
181 63 0.000000
181 64 0.000000
181 65 0.000000
181 66 0.000000
